player_name,team_name,appearances,minutesPlayed,goals,expectedGoals,shotsOnTarget,totalShots,bigChancesMissed,bigChancesCreated,goalConversionPercentage,headedGoals,shotsFromInsideTheBox,assists,expectedAssists,keyPasses,totalPasses,accuratePasses,accuratePassesPercentage,accurateLongBalls,accurateLongBallsPercentage,accurateCrosses,accurateCrossesPercentage,totalCross,accurateFinalThirdPasses,passToAssist,successfulDribbles,successfulDribblesPercentage,totalContest,touches,dispossessed,possessionLost,possessionWonAttThird,wasFouled,ballRecovery,offsides,tackles,tacklesWon,interceptions,blockedShots,clearances,outfielderBlocks,errorLeadToGoal,errorLeadToShot,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,dribbledPast,duelLost,fouls,yellowCards,redCards,penaltyConceded,penaltyWon,saves,goalsPrevented,cleanSheet,goalsConceded,penaltySave,penaltyFaced,highClaims,runsOut,successfulRunsOut,punches,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,crossesNotClaimed,penaltiesTaken,penaltyGoals,rating,league,accumulation,season
Pierrick Capelle,Angers,2.18,90,0.0,0.09,0.14,1.36,0.14,0.14,0.0,0.0,0.41,0.14,0.06,0.82,30.82,24.95,80.97,1.5,64.71,0.41,25.0,1.64,6.27,0.0,0.41,60.0,0.68,47.59,1.64,11.05,0.41,1.5,4.77,0.0,2.59,1.77,0.95,0.55,1.23,0.14,0.0,0.14,4.36,42.11,0.68,35.71,2.05,7.23,2.05,0.27,0.0,0.0,0.0,0.0,,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,France Ligue 1,per90,25/26
Ernest Nuamah,Olympique Lyonnais,5.74,90,0.0,0.36,0.0,3.83,0.0,0.0,0.0,0.0,1.91,0.0,0.42,0.0,34.47,32.55,94.44,0.0,0.0,1.91,50.0,3.83,19.15,0.0,5.74,50.0,11.49,70.85,3.83,19.15,0.0,0.0,3.83,0.0,1.91,0.0,0.0,3.83,0.0,0.0,0.0,0.0,7.66,40.0,0.0,0.0,1.91,11.49,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,France Ligue 1,per90,25/26
Nouhoum Kamissoko,Olympique de Marseille,8.71,90,0.0,0.12,0.0,2.9,0.0,2.9,0.0,0.0,2.9,0.0,0.0,5.81,52.26,43.55,83.33,0.0,0.0,0.0,0.0,0.0,5.81,0.0,0.0,0.0,0.0,84.19,0.0,11.61,0.0,0.0,14.52,0.0,2.9,2.9,0.0,0.0,0.0,8.71,0.0,0.0,2.9,100.0,2.9,50.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,France Ligue 1,per90,25/26
Louis Mouton,Angers,1.51,90,0.09,0.14,0.38,1.7,0.05,0.19,5.56,0.0,1.08,0.05,0.12,1.04,33.3,25.15,75.53,1.27,50.0,0.42,29.03,1.46,7.35,0.0,0.57,35.29,1.6,48.46,1.27,13.47,0.57,0.75,3.34,0.19,1.88,1.08,0.66,0.61,0.66,0.19,0.0,0.05,3.2,43.04,0.71,35.71,1.13,5.51,0.94,0.09,0.05,0.0,0.0,0.0,,0.14,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,France Ligue 1,per90,25/26
Sambou Soumano,Lorient,3.01,90,0.39,0.52,0.97,2.72,0.49,0.19,14.29,0.0,2.62,0.19,0.08,0.97,17.48,12.91,73.89,0.19,28.57,0.0,0.0,0.0,4.17,0.0,0.49,35.71,1.36,32.23,2.14,10.39,0.29,1.75,2.62,0.97,0.49,0.39,0.39,0.87,1.26,0.0,0.0,0.0,2.72,37.84,2.72,37.33,0.1,9.03,1.55,0.19,0.0,0.0,0.0,0.0,,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,6.56,France Ligue 1,per90,25/26
Isak Jansson,Nice,3.02,90,0.14,0.24,1.51,2.34,0.27,0.14,5.88,0.0,1.37,0.0,0.15,1.1,20.61,14.56,70.67,0.14,16.67,1.1,50.0,2.2,7.28,0.0,0.55,33.33,1.65,36.82,0.82,11.82,0.96,1.1,4.4,0.0,1.65,1.24,0.82,0.41,0.27,0.0,0.0,0.14,3.3,42.86,0.55,18.18,1.24,6.87,1.37,0.41,0.0,0.0,0.0,0.0,,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,France Ligue 1,per90,25/26
Kaïl Boudache,Nice,2.19,90,0.17,0.44,0.34,2.19,0.67,0.0,7.69,0.0,1.35,0.0,0.08,0.67,21.7,16.15,74.42,0.34,66.67,0.34,25.0,1.35,6.56,0.0,1.01,28.57,3.53,42.56,1.85,14.64,0.5,0.67,3.7,0.0,2.19,1.51,0.84,0.67,0.34,0.0,0.0,0.0,3.87,38.33,1.01,24.0,1.18,9.42,0.84,0.0,0.0,0.0,0.0,0.0,,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,France Ligue 1,per90,25/26
Willem Geubbels,Paris FC,2.12,90,0.44,0.5,0.79,2.65,0.79,0.0,16.67,0.0,2.47,0.0,0.06,0.62,18.46,12.89,69.86,0.18,100.0,0.0,0.0,0.79,4.42,0.0,0.09,14.29,0.62,31.27,1.15,10.6,0.71,0.26,2.3,0.88,0.26,0.18,0.53,0.35,1.15,0.26,0.0,0.0,0.62,15.56,2.74,43.66,0.35,6.89,1.68,0.0,0.0,0.0,0.0,0.0,,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,6.56,France Ligue 1,per90,25/26
Quentin Ndjantou,Paris Saint-Germain,2.54,90,0.25,0.38,0.76,2.29,0.51,0.0,11.11,0.0,1.27,0.25,0.09,1.27,50.34,42.46,84.34,1.02,100.0,0.0,0.0,1.02,15.25,0.0,1.53,60.0,2.54,64.07,0.25,11.69,0.25,0.51,3.31,0.0,0.51,0.25,0.51,0.51,0.51,0.25,0.0,0.0,2.54,38.46,0.0,0.0,1.02,5.59,1.78,0.25,0.0,0.0,0.0,0.0,,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,France Ligue 1,per90,25/26
Ismael Doukouré,RC Strasbourg,1.08,90,0.0,0.02,0.13,0.3,0.09,0.09,0.0,0.0,0.13,0.09,0.02,0.3,64.12,58.74,91.62,1.56,44.44,0.04,33.33,0.13,4.03,0.04,0.52,80.0,0.65,75.65,0.35,7.02,0.17,0.74,4.25,0.0,0.87,0.52,1.0,0.0,3.29,0.52,0.0,0.17,2.12,59.76,1.26,56.86,0.09,2.38,0.91,0.17,0.09,0.0,0.0,0.0,,0.22,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,France Ligue 1,per90,25/26
Abdoulaye Faye,Lorient,1.06,90,0.0,0.04,0.12,0.5,0.06,0.0,0.0,0.0,0.5,0.0,0.01,0.12,51.91,45.5,87.65,2.43,41.05,0.0,0.0,0.25,4.48,0.0,0.44,70.0,0.62,68.84,0.31,8.09,0.0,0.87,3.05,0.0,1.99,1.37,1.74,0.06,5.66,0.37,0.06,0.0,3.24,59.77,2.05,55.0,0.5,3.86,1.56,0.5,0.0,0.06,0.0,0.0,,0.06,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,France Ligue 1,per90,25/26
Prosper Peter,Angers,2.05,90,0.35,0.39,0.99,1.63,0.57,0.07,21.74,0.07,1.63,0.0,0.04,0.78,13.86,9.83,70.92,0.07,50.0,0.0,0.0,0.0,4.03,0.0,0.42,15.0,2.83,31.53,1.7,12.58,0.49,2.12,2.4,1.06,0.49,0.21,0.28,0.21,0.64,0.0,0.0,0.0,3.04,34.13,2.55,43.9,0.07,9.12,2.12,0.0,0.0,0.0,0.07,0.0,,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,France Ligue 1,per90,25/26
Jacques Ekomié,Angers,1.29,90,0.0,0.05,0.12,0.48,0.16,0.04,0.0,0.0,0.48,0.0,0.04,0.48,29.81,24.15,81.0,0.52,36.11,0.36,14.29,2.53,4.5,0.0,0.56,38.89,1.45,54.72,1.04,13.06,0.16,1.25,4.3,0.24,2.41,1.37,1.25,0.08,1.97,0.4,0.0,0.04,4.22,54.97,1.04,50.0,0.4,4.5,1.21,0.12,0.0,0.04,0.0,0.0,,0.2,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,France Ligue 1,per90,25/26
Florian Sotoca,RC Lens,4.23,90,0.16,0.12,0.16,2.12,0.0,0.16,7.69,0.0,1.14,0.0,0.13,1.3,40.85,32.55,79.68,1.95,75.0,0.0,0.0,1.79,14.65,0.16,0.33,28.57,1.14,58.92,1.14,14.0,0.81,1.95,3.58,0.33,0.98,0.65,0.81,0.33,1.63,0.0,0.0,0.0,3.25,44.44,2.12,48.15,0.81,6.35,1.46,0.33,0.0,0.0,0.0,0.0,,0.16,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,France Ligue 1,per90,25/26
Noah Edjouma,Lille,3.7,90,0.0,0.19,0.74,2.47,0.0,0.0,0.0,0.0,2.22,0.0,0.17,1.73,22.44,15.78,70.33,0.49,28.57,0.99,22.22,4.44,6.41,0.0,2.47,41.67,5.92,50.55,2.47,20.47,0.74,1.48,5.42,0.25,2.71,1.48,0.74,0.99,1.23,0.0,0.0,0.0,6.66,42.19,0.74,42.86,1.97,10.11,1.23,0.0,0.0,0.0,0.0,0.0,,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,France Ligue 1,per90,25/26
Theo Bair,Auxerre,7.83,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.65,11.74,75.0,0.0,0.0,0.0,0.0,0.0,7.83,0.0,0.0,0.0,0.0,35.22,7.83,19.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,0.0,0.0,0.0,0.0,0.0,11.74,100.0,0.0,7.83,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,France Ligue 1,per90,25/26
Oumar Pona,Angers,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,18.5,78.72,5.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.5,0.0,5.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,-0.85,0.0,3.5,0.0,0.0,0.0,0.5,0.5,0.5,2.0,1.0,0.0,0.0,0.0,6.55,France Ligue 1,per90,25/26
Serigne Diop,Stade Brestois,6.92,90,0.0,0.45,0.0,3.46,0.0,0.0,0.0,0.0,3.46,0.0,0.17,0.0,6.92,3.46,50.0,0.0,0.0,3.46,100.0,3.46,0.0,0.0,3.46,100.0,3.46,24.23,3.46,6.92,0.0,0.0,3.46,0.0,0.0,0.0,0.0,3.46,0.0,0.0,0.0,0.0,3.46,50.0,6.92,100.0,0.0,3.46,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,France Ligue 1,per90,25/26
Darlin Yongwa,Lorient,1.58,90,0.0,0.03,0.14,0.69,0.07,0.27,0.0,0.0,0.27,0.07,0.1,1.17,43.77,36.08,82.45,1.71,42.37,0.69,27.03,2.54,7.61,0.0,0.89,46.43,1.92,64.62,1.3,14.2,0.21,1.51,4.46,0.07,2.2,1.51,0.75,0.34,2.2,0.14,0.0,0.0,4.6,52.76,1.23,40.0,0.89,5.97,0.96,0.27,0.07,0.07,0.07,0.0,,0.21,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,France Ligue 1,per90,25/26
Fredrik Oppegård,Auxerre,1.63,90,0.0,0.04,0.14,0.71,0.0,0.07,0.0,0.0,0.43,0.0,0.07,0.78,27.87,22.2,79.64,0.5,26.92,0.99,29.17,3.4,7.02,0.0,0.64,52.94,1.21,47.66,0.5,11.49,0.21,0.57,3.19,0.14,1.84,1.28,0.92,0.35,1.7,0.35,0.0,0.0,3.05,60.56,0.0,0.0,0.35,2.7,0.57,0.07,0.07,0.0,0.0,0.0,,0.07,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,France Ligue 1,per90,25/26
Emersonn,Toulouse,1.62,90,0.36,0.44,1.14,3.11,0.54,0.06,11.54,0.12,2.45,0.12,0.05,1.08,14.72,11.07,75.2,0.24,80.0,0.0,0.0,0.54,4.43,0.0,0.6,28.57,2.09,32.31,0.96,10.47,0.66,0.6,2.03,0.3,1.2,0.54,0.42,0.6,1.14,0.06,0.0,0.0,2.39,32.52,3.71,43.97,0.72,9.69,2.39,0.3,0.06,0.0,0.0,0.0,,0.06,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54,France Ligue 1,per90,25/26
George Ilenikhena,AS Monaco,3.5,90,0.47,0.34,1.63,3.5,0.7,0.0,13.33,0.23,3.03,0.0,0.05,0.7,12.36,9.09,73.58,0.47,66.67,0.0,0.0,0.0,5.6,0.0,0.23,9.09,2.56,29.15,1.4,10.49,0.7,1.4,0.93,1.87,0.23,0.0,0.0,0.47,0.47,0.23,0.0,0.0,1.87,27.59,1.87,42.11,0.7,7.46,0.47,0.0,0.0,0.0,0.0,0.0,,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54,France Ligue 1,per90,25/26
Uroš Radaković,Nantes,4.82,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.8,19.29,12.05,62.5,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,33.75,0.0,8.84,0.0,0.0,0.8,0.8,1.61,0.8,2.41,0.0,6.43,1.61,0.0,0.0,1.61,40.0,2.41,42.86,0.8,5.63,1.61,0.0,0.0,0.0,0.0,0.0,,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54,France Ligue 1,per90,25/26
Dayann Methalie,Toulouse,1.29,90,0.1,0.04,0.33,0.72,0.05,0.14,13.33,0.0,0.48,0.05,0.11,0.43,22.33,17.69,79.23,0.53,39.29,0.43,21.43,2.01,4.88,0.0,1.34,35.9,3.73,47.39,1.67,14.16,0.29,0.53,4.06,0.05,2.58,1.43,1.2,0.14,1.48,0.14,0.0,0.05,4.4,38.82,0.62,52.0,0.33,7.51,2.73,0.43,0.0,0.05,0.05,0.0,,0.05,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54,France Ligue 1,per90,25/26
Maxime Colin,Metz,1.16,90,0.0,0.02,0.11,0.37,0.05,0.0,0.0,0.0,0.11,0.0,0.02,0.32,48.97,43.73,89.3,1.48,50.0,0.21,33.33,0.64,6.14,0.0,0.37,63.64,0.58,67.55,0.53,7.57,0.16,0.37,3.49,0.0,2.12,1.48,1.38,0.11,2.38,0.53,0.0,0.0,2.86,59.34,0.53,52.63,0.74,2.44,0.53,0.05,0.0,0.0,0.0,0.0,,0.21,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54,France Ligue 1,per90,25/26
Believe Munongo,Metz,2.31,90,0.0,0.06,0.21,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.63,42.06,35.33,84.0,0.63,60.0,0.0,0.0,0.42,8.83,0.0,0.63,50.0,1.26,56.99,0.63,9.46,0.21,0.42,4.21,0.0,2.31,1.26,1.26,0.21,1.68,0.21,0.0,0.0,3.36,34.04,2.31,68.75,1.68,7.57,3.57,0.21,0.0,0.0,0.0,0.0,,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54,France Ligue 1,per90,25/26
Bernard Nguene,Nice,4.06,90,0.0,0.14,0.0,2.03,0.0,0.0,0.0,0.0,1.35,0.0,0.01,0.0,22.33,16.92,75.76,0.0,0.0,0.0,0.0,0.68,6.77,0.0,0.68,33.33,2.03,48.05,2.71,15.56,0.0,1.35,3.38,0.68,2.71,0.68,2.03,0.0,1.35,0.0,0.0,0.0,4.74,43.75,4.06,85.71,0.68,6.77,2.03,0.68,0.0,0.0,0.0,0.0,,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53,France Ligue 1,per90,25/26
Adil Hamdani,Olympique Lyonnais,12.86,90,0.0,0.19,0.0,6.43,0.0,0.0,0.0,0.0,3.21,0.0,0.1,0.0,41.79,35.36,84.62,9.64,100.0,0.0,0.0,16.07,25.71,0.0,3.21,50.0,6.43,86.79,0.0,28.93,0.0,0.0,0.0,0.0,3.21,0.0,0.0,3.21,0.0,3.21,0.0,0.0,6.43,50.0,0.0,0.0,0.0,9.64,3.21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53,France Ligue 1,per90,25/26
Luc Zogbé,Stade Brestois,2.71,90,0.0,0.01,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.3,34.62,26.49,76.52,3.61,57.14,0.6,18.18,3.31,4.21,0.0,0.6,28.57,2.11,65.92,1.51,16.25,0.0,1.51,4.52,0.0,1.51,1.51,0.9,0.3,6.32,0.6,0.0,0.6,3.61,36.36,1.81,35.29,1.51,9.63,2.11,0.0,0.0,0.0,0.0,0.0,,0.3,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53,France Ligue 1,per90,25/26
Terem Moffi,Nice,1.84,90,0.37,0.6,1.47,2.94,0.92,0.18,12.5,0.18,2.76,0.0,0.09,0.92,13.62,9.75,71.62,0.0,0.0,0.0,0.0,0.0,4.79,0.0,0.55,33.33,1.66,25.21,1.29,9.57,0.37,0.37,1.84,1.29,0.18,0.18,0.0,0.55,0.18,0.0,0.0,0.0,1.1,25.0,1.1,42.86,0.55,4.79,0.37,0.0,0.0,0.0,0.0,0.0,,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53,France Ligue 1,per90,25/26
Enzo Koffi,Le Havre,3.26,90,0.0,0.03,0.47,0.93,0.0,0.0,0.0,0.0,0.47,0.0,0.09,0.93,35.12,25.35,72.19,0.47,20.0,0.7,12.5,5.58,5.58,0.0,1.86,44.44,4.19,79.3,2.09,26.98,0.23,2.33,5.81,0.23,3.49,2.56,2.09,0.0,3.72,0.0,0.0,0.23,7.67,48.53,1.4,60.0,0.93,9.07,2.79,0.47,0.0,0.23,0.0,0.0,,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53,France Ligue 1,per90,25/26
Telli Siwe,Auxerre,1.14,90,0.0,0.03,0.29,0.57,0.29,0.0,0.0,0.0,0.57,0.0,0.01,0.29,23.14,20.0,86.42,0.86,50.0,0.0,0.0,0.0,2.0,0.0,0.29,20.0,1.43,37.43,0.57,6.29,0.0,0.0,2.29,0.0,1.71,1.14,1.71,0.0,3.14,0.57,0.0,0.0,2.0,43.75,0.57,33.33,0.29,3.71,0.86,0.0,0.0,0.29,0.0,0.0,,0.57,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53,France Ligue 1,per90,25/26
Alpha Touré,Metz,1.68,90,0.0,0.06,0.06,0.95,0.06,0.0,0.0,0.0,0.5,0.06,0.02,0.61,40.61,35.25,86.8,0.73,48.15,0.17,23.08,0.73,6.2,0.0,0.84,55.56,1.51,56.82,1.01,9.61,0.28,1.51,3.85,0.06,2.23,1.17,0.5,0.39,1.4,0.22,0.0,0.17,4.58,52.9,0.95,42.5,0.95,5.36,1.51,0.28,0.0,0.06,0.0,0.0,,0.22,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,France Ligue 1,per90,25/26
Ally Samatta,Le Havre,1.57,90,0.12,0.23,0.93,2.44,0.46,0.12,4.76,0.0,2.15,0.06,0.07,1.05,15.33,11.09,72.35,0.58,66.67,0.06,14.29,0.41,4.94,0.0,0.7,46.15,1.51,29.09,1.51,9.87,0.46,1.16,1.92,0.52,0.64,0.29,0.23,0.41,0.64,0.0,0.0,0.0,2.5,34.4,2.21,40.86,0.52,7.95,2.03,0.23,0.0,0.0,0.06,0.0,,0.06,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,France Ligue 1,per90,25/26
Kenny Quetant,Le Havre,2.09,90,0.23,0.17,0.47,1.86,0.23,0.0,12.5,0.0,1.63,0.0,0.02,0.23,14.65,9.3,63.49,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.47,66.67,0.7,25.12,0.7,9.3,0.47,0.7,1.86,0.93,0.0,0.0,0.23,0.47,0.7,0.0,0.0,0.0,1.16,29.41,1.86,40.0,0.47,5.58,1.4,0.23,0.0,0.0,0.0,0.0,,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,France Ligue 1,per90,25/26
Ruben Kluivert,Olympique Lyonnais,1.79,90,0.11,0.06,0.11,0.22,0.0,0.22,50.0,0.0,0.22,0.22,0.05,0.22,46.17,39.02,84.5,0.89,33.33,0.0,0.0,0.11,2.35,0.0,0.34,75.0,0.45,62.94,0.11,8.61,0.11,0.45,4.58,0.0,1.9,1.23,1.01,0.0,5.37,0.45,0.11,0.11,2.68,60.0,2.12,59.38,0.45,3.24,1.12,0.45,0.0,0.0,0.0,0.0,,0.11,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,France Ligue 1,per90,25/26
Amady Camara,Nantes,5.36,90,0.0,0.23,0.0,3.21,0.54,0.0,0.0,0.0,2.14,0.0,0.07,1.07,26.79,20.36,76.0,1.07,50.0,0.54,5.88,9.11,5.36,0.0,0.54,25.0,2.14,58.39,3.21,25.18,0.0,1.07,5.36,0.0,2.14,1.61,0.54,1.61,0.0,0.0,0.0,0.0,3.75,35.0,0.54,20.0,1.07,9.11,2.14,0.0,0.0,0.0,0.0,0.0,,0.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,France Ligue 1,per90,25/26
Arthur Vermeeren,Olympique de Marseille,2.17,90,0.0,0.02,0.11,0.33,0.11,0.11,0.0,0.0,0.11,0.11,0.08,1.19,62.02,54.87,88.46,1.08,66.67,0.0,0.0,0.33,13.99,0.0,0.54,62.5,0.87,75.25,0.43,9.76,0.54,0.11,6.29,0.0,3.04,1.19,1.3,0.11,0.98,0.11,0.0,0.22,3.69,47.22,0.43,50.0,1.73,4.55,1.63,0.11,0.11,0.0,0.0,0.0,,0.11,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,France Ligue 1,per90,25/26
Mika Biereth,AS Monaco,2.6,90,0.16,0.27,0.57,1.54,0.32,0.32,10.53,0.0,1.3,0.16,0.12,1.71,16.73,10.23,61.17,0.16,50.0,0.16,28.57,0.57,4.71,0.08,0.32,30.77,1.06,29.89,1.87,12.67,0.97,1.14,2.6,0.73,0.89,0.57,0.0,0.57,0.41,0.16,0.0,0.0,2.36,36.25,1.22,24.19,0.65,7.96,1.3,0.0,0.0,0.0,0.0,0.0,,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,France Ligue 1,per90,25/26
Kendry Páez,RC Strasbourg,3.13,90,0.21,0.17,0.84,2.09,0.21,0.21,10.0,0.21,0.84,0.0,0.22,1.25,33.2,25.68,77.36,0.42,22.22,0.42,11.76,3.55,9.19,0.0,1.25,31.58,3.97,55.75,1.88,17.12,0.42,0.63,2.3,0.21,1.25,0.84,0.63,0.42,1.25,0.0,0.0,0.21,3.13,25.42,0.42,33.33,3.13,10.02,1.46,0.0,0.0,0.0,0.0,0.0,,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,France Ligue 1,per90,25/26
Noah Nsoki,Paris Saint-Germain,6.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,36.0,75.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,54.0,0.0,12.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,France Ligue 1,per90,25/26
Mathis Jangeal,Paris Saint-Germain,9.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,100.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,117.0,9.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,France Ligue 1,per90,25/26
Ugo Raghouber,Lille,9.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,36.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,81.0,0.0,27.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,France Ligue 1,per90,25/26
Amadou Cissé,RC Strasbourg,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,53.0,45.0,84.91,1.0,25.0,0.0,0.0,0.0,9.0,0.0,1.0,100.0,1.0,84.0,1.0,13.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,4.0,50.0,1.0,100.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,France Ligue 1,per90,25/26
